Id,Divorce Date,Divorce Type,DOB Male,Age Male,Income Male,Marriage Date,Education Male,Marriage Year,Number Children,Zodiac_Sign,Income Category,Divorce Month
663,2003-10-14,Voluntary,1972-06-03,31.0,5000.0,1996-01-27,Associates,7.0,1.0,Gemini,Poor,10
664,2003-10-14,Voluntary,1980-10-20,22.0,3500.0,2000-10-19,Elementary,2.0,1.0,Libra,Poor,10
665,2004-10-14,Voluntary,1962-09-29,42.0,4000.0,1995-12-15,Bachelors,9.0,1.0,Libra,Poor,10
666,2009-10-14,Necessary,1978-02-15,31.0,60000.0,1998-09-03,Associates,11.0,1.0,Aquarius,Wealthy,10
667,2011-10-14,Necessary,1956-12-16,54.0,10000.0,1984-08-11,Bachelors,27.0,3.0,Sagittarius,Lower-middle Class,10
668,2001-11-14,Voluntary,1950-01-20,51.0,4000.0,1974-12-04,Bachelors,26.0,4.0,Aquarius,Poor,11
669,2008-11-14,Necessary,1960-10-07,48.0,40000.0,1991-04-26,Bachelors,16.0,2.0,Libra,Wealthy,11
670,2011-11-14,Necessary,1968-10-15,43.0,5000.0,1992-08-14,Bachelors,19.0,1.0,Libra,Poor,11
671,2009-12-14,Necessary,1955-10-02,54.0,1200.0,1978-02-28,Bachelors,31.0,2.0,Libra,Poor,12
672,2011-12-14,Necessary,1961-08-02,50.0,4000.0,2005-02-10,High School,6.0,1.0,Leo,Poor,12
673,2007-01-15,Necessary,1972-05-15,34.0,12000.0,2001-01-15,Bachelors,5.0,1.0,Taurus,Lower-middle Class,01
674,2011-02-15,Necessary,1970-05-04,40.0,1200.0,1994-08-04,Associates,15.0,2.0,Taurus,Poor,02
675,2012-02-15,Necessary,1966-10-12,45.0,6000.0,1991-12-23,Associates,20.0,2.0,Libra,Poor,02
676,2013-02-15,Necessary,1967-05-22,45.0,10000.0,1990-12-14,Bachelors,22.0,1.0,Gemini,Lower-middle Class,02
677,2001-03-15,Voluntary,1963-03-30,37.0,2000.0,1991-05-09,Associates,9.0,1.0,Aries,Poor,03
678,2002-03-15,Voluntary,1970-03-28,31.0,2800.0,1990-07-13,Bachelors,11.0,3.0,Aries,Poor,03
679,2002-03-15,Voluntary,1951-09-29,50.0,1500.0,1978-04-28,Elementary,22.0,3.0,Libra,Poor,03
680,2007-03-15,Necessary,1960-11-17,46.0,3000.0,1982-05-06,Elementary,25.0,2.0,Scorpio,Poor,03
681,2013-03-15,Necessary,1964-03-17,48.0,4000.0,1994-01-29,Bachelors,16.0,2.0,Pisces,Poor,03
682,2004-04-15,Voluntary,1969-09-29,34.0,1700.0,1991-07-02,High School,12.0,1.0,Libra,Poor,04
683,2014-04-15,Necessary,1977-06-01,36.0,5000.0,2002-05-03,Bachelors,11.0,2.0,Gemini,Poor,04
684,2000-05-15,Voluntary,1956-06-19,43.0,16000.0,1979-04-28,Bachelors,21.0,3.0,Gemini,Upper-middle Class,05
685,2000-05-15,Voluntary,1971-08-06,28.0,7130.0,1995-09-30,Bachelors,4.0,1.0,Leo,Poor,05
686,2000-05-15,Voluntary,1963-11-18,36.0,1500.0,1997-08-29,Associates,2.0,1.0,Scorpio,Poor,05
687,2009-05-15,Necessary,1969-06-29,39.0,15000.0,2000-11-18,Bachelors,7.0,1.0,Cancer,Upper-middle Class,05
688,2009-05-15,Necessary,1958-05-19,50.0,3000.0,1988-04-25,High School,21.0,1.0,Taurus,Poor,05
689,2013-05-15,Necessary,1973-08-11,39.0,1000.0,1997-02-13,High School,13.0,2.0,Leo,Poor,05
690,2004-06-15,Voluntary,1962-12-01,41.0,6000.0,1987-11-28,Associates,17.0,1.0,Sagittarius,Poor,06
691,2006-06-15,Necessary,1947-09-03,58.0,5000.0,1975-01-29,High School,32.0,2.0,Virgo,Poor,06
692,2011-06-15,Voluntary,1950-09-16,60.0,10000.0,1974-03-02,Bachelors,37.0,1.0,Virgo,Lower-middle Class,06
693,2011-06-15,Necessary,1979-09-22,31.0,4000.0,2003-09-22,Associates,7.0,2.0,Virgo,Poor,06
694,2011-06-15,Necessary,1977-01-30,34.0,5500.0,1996-05-24,Associates,10.0,2.0,Aquarius,Poor,06
695,2008-07-15,Necessary,1966-04-28,42.0,10000.0,2001-01-26,Bachelors,8.0,1.0,Taurus,Lower-middle Class,07
696,2009-07-15,Voluntary,1963-03-18,46.0,15000.0,1987-09-30,Associates,21.0,1.0,Pisces,Upper-middle Class,07
697,2011-07-15,Necessary,1960-08-07,50.0,1900.0,1984-05-17,Elementary,27.0,1.0,Leo,Poor,07
698,2011-07-15,Necessary,1977-08-11,33.0,4000.0,2007-10-26,Bachelors,3.0,1.0,Leo,Poor,07
699,2006-08-15,Necessary,1978-06-05,28.0,4000.0,1997-10-03,Bachelors,7.0,3.0,Gemini,Poor,08
700,2007-10-15,Necessary,1962-04-16,45.0,13000.0,1992-11-27,Bachelors,15.0,2.0,Aries,Lower-middle Class,10
701,2008-10-15,Necessary,1980-01-04,28.0,3200.0,2001-04-09,Associates,6.0,1.0,Capricorn,Poor,10
702,2000-11-15,Voluntary,1956-09-24,44.0,1400.0,1977-08-22,Elementary,23.0,1.0,Libra,Poor,11
703,2001-11-15,Voluntary,1972-08-06,29.0,5.0,1995-07-14,Bachelors,6.0,2.0,Leo,Poor,11
704,2001-11-15,Necessary,1964-09-01,37.0,2400.0,1986-01-14,High School,15.0,3.0,Virgo,Poor,11
705,2011-11-15,Necessary,1965-01-07,46.0,5000.0,1993-06-21,High School,18.0,1.0,Capricorn,Poor,11
706,2000-12-15,Voluntary,1962-03-03,38.0,4000.0,1986-08-16,Associates,14.0,1.0,Pisces,Poor,12
707,2003-12-15,Voluntary,1957-06-19,46.0,12000.0,1982-07-31,Bachelors,21.0,1.0,Gemini,Lower-middle Class,12
708,2005-12-15,Necessary,1951-11-03,54.0,15000.0,1982-12-22,Associates,23.0,2.0,Scorpio,Upper-middle Class,12
709,2008-12-15,Necessary,1981-03-19,27.0,2300.0,2002-02-06,Associates,4.0,1.0,Pisces,Poor,12
710,2009-12-15,Necessary,1966-01-07,43.0,6000.0,1988-02-08,Associates,21.0,1.0,Capricorn,Poor,12
711,2010-12-15,Necessary,1974-01-04,36.0,3500.0,2002-01-31,Associates,8.0,1.0,Capricorn,Poor,12
712,2010-12-15,Necessary,1975-05-11,35.0,4000.0,1995-06-30,High School,15.0,2.0,Taurus,Poor,12
713,2010-12-15,Necessary,1949-11-08,61.0,20000.0,1972-05-20,Bachelors,38.0,1.0,Scorpio,Wealthy,12
714,2011-12-15,Necessary,1965-04-16,46.0,6500.0,1998-11-10,Associates,13.0,1.0,Aries,Poor,12
715,2011-12-15,Necessary,1964-02-24,47.0,5000.0,1993-03-04,Associates,18.0,1.0,Pisces,Poor,12
716,2011-12-15,Necessary,1980-07-29,31.0,6000.0,2006-10-04,Bachelors,12.0,1.0,Leo,Poor,12
717,2001-02-16,Voluntary,1965-08-07,35.0,5000.0,1990-12-22,Bachelors,10.0,1.0,Leo,Poor,02
718,2001-02-16,Voluntary,1956-03-01,44.0,10.0,1987-02-27,Associates,13.0,2.0,Pisces,Poor,02
719,2006-03-16,Necessary,1970-02-17,36.0,4000.0,1996-11-09,Associates,9.0,2.0,Aquarius,Poor,03
720,2010-03-16,Necessary,1971-09-30,38.0,4000.0,2001-05-08,Bachelors,9.0,1.0,Libra,Poor,03
721,2001-04-16,Voluntary,1965-03-17,36.0,2200.0,1994-12-20,Bachelors,6.0,1.0,Pisces,Poor,04
722,2003-04-16,Voluntary,1965-09-10,37.0,3000.0,1993-03-11,Bachelors,7.0,3.0,Virgo,Poor,04
723,2004-04-16,Voluntary,1949-02-09,55.0,15000.0,1974-05-14,Bachelors,29.0,1.0,Aquarius,Upper-middle Class,04
724,2010-04-16,Necessary,1961-07-20,48.0,5000.0,1986-02-14,Bachelors,17.0,3.0,Cancer,Poor,04
725,2013-04-16,Necessary,1977-06-09,35.0,6000.0,2001-08-08,Bachelors,5.0,2.0,Gemini,Poor,04
726,2014-04-16,Necessary,1978-07-11,35.0,6000.0,2006-07-15,Associates,7.0,1.0,Cancer,Poor,04
727,2003-05-16,Voluntary,1963-03-25,40.0,1800.0,1992-11-12,Elementary,10.0,2.0,Aries,Poor,05
728,2005-05-16,Necessary,1976-04-23,29.0,2500.0,1998-09-19,Associates,6.0,1.0,Taurus,Poor,05
729,2011-05-16,Necessary,1973-04-16,38.0,2000.0,2001-11-19,High School,5.0,1.0,Aries,Poor,05
730,2000-06-16,Voluntary,1956-07-25,43.0,2100.0,1974-08-13,Associates,25.0,2.0,Leo,Poor,06
731,2008-06-16,Necessary,1962-07-17,45.0,15000.0,1986-12-16,Bachelors,21.0,3.0,Cancer,Upper-middle Class,06
732,2009-06-16,Necessary,1965-07-02,43.0,8000.0,1994-10-22,Bachelors,13.0,1.0,Cancer,Poor,06
733,2010-06-16,Voluntary,1940-06-29,69.0,12600.0,2063-05-31,Bachelors,30.0,3.0,Cancer,Lower-middle Class,06
734,2001-07-16,Voluntary,1971-07-27,29.0,5000.0,1999-06-28,Bachelors,2.0,1.0,Leo,Poor,07
735,2002-07-16,Voluntary,1975-05-29,27.0,3000.0,1997-01-13,Associates,5.0,1.0,Gemini,Poor,07
736,2002-07-16,Voluntary,1966-11-30,35.0,3000.0,1995-02-10,Bachelors,7.0,1.0,Sagittarius,Poor,07
737,2003-07-16,Voluntary,1977-02-07,26.0,2000.0,1998-07-28,High School,4.0,1.0,Aquarius,Poor,07
738,2004-07-16,Voluntary,1969-04-08,35.0,3000.0,1998-06-18,Associates,6.0,1.0,Aries,Poor,07
739,2007-07-16,Necessary,1973-01-23,34.0,20000.0,2001-03-23,Bachelors,6.0,1.0,Aquarius,Wealthy,07
740,2009-07-16,Necessary,1975-02-10,34.0,15000.0,1996-08-08,Bachelors,12.0,2.0,Aquarius,Upper-middle Class,07
741,2012-07-16,Voluntary,1950-10-31,61.0,15000.0,1973-12-14,Associates,38.0,3.0,Scorpio,Upper-middle Class,07
742,2014-07-16,Necessary,1987-11-22,26.0,12000.0,2011-11-25,Bachelors,1.0,1.0,Sagittarius,Lower-middle Class,07
743,2014-07-16,Voluntary,1959-08-13,54.0,7800.0,1984-03-17,Bachelors,30.0,2.0,Leo,Poor,07
744,2000-08-16,Voluntary,1975-11-10,24.0,2500.0,1994-11-10,Associates,5.0,1.0,Scorpio,Poor,08
745,2011-08-16,Necessary,1958-10-18,52.0,5000.0,1989-05-11,Bachelors,22.0,1.0,Libra,Poor,08
746,2013-08-16,Voluntary,1940-11-15,72.0,22000.0,1992-12-11,Bachelors,21.0,1.0,Scorpio,Wealthy,08
747,2001-10-16,Voluntary,1955-04-30,46.0,5400.0,1998-09-19,Bachelors,3.0,2.0,Taurus,Poor,10
748,2002-10-16,Voluntary,1948-02-25,54.0,2000.0,1973-04-14,Bachelors,29.0,2.0,Pisces,Poor,10
749,2003-10-16,Voluntary,1971-01-30,32.0,2500.0,1993-04-20,Associates,10.0,2.0,Aquarius,Poor,10
750,2006-10-16,Necessary,1957-06-12,49.0,6000.0,1983-03-25,Bachelors,11.0,2.0,Gemini,Poor,10
751,2013-10-16,Voluntary,1959-12-03,53.0,6000.0,1981-08-28,Associates,32.0,2.0,Sagittarius,Poor,10
752,2007-11-16,Necessary,1970-02-17,37.0,15000.0,1993-09-25,Associates,37.0,2.0,Aquarius,Upper-middle Class,11
753,2003-12-16,Voluntary,1967-02-08,36.0,4800.0,1994-08-20,Bachelors,9.0,1.0,Aquarius,Poor,12
754,2009-12-16,Necessary,1967-11-03,42.0,15000.0,1998-01-17,Bachelors,11.0,1.0,Scorpio,Upper-middle Class,12
755,2009-12-16,Necessary,1963-08-11,46.0,30000.0,1990-12-14,Bachelors,18.0,2.0,Leo,Wealthy,12
756,2009-12-16,Necessary,1975-01-15,34.0,6500.0,1999-12-04,Associates,9.0,1.0,Capricorn,Poor,12
757,2009-12-16,Necessary,1961-02-19,48.0,5000.0,1982-02-20,Associates,27.0,3.0,Pisces,Poor,12
758,2010-12-16,Necessary,1978-02-10,32.0,5000.0,2003-08-06,Bachelors,7.0,1.0,Aquarius,Poor,12
759,2010-12-16,Necessary,1971-12-08,39.0,3000.0,1991-05-09,High School,19.0,1.0,Sagittarius,Poor,12
760,2012-02-17,Necessary,1977-05-01,34.0,10000.0,2005-07-29,Bachelors,5.0,2.0,Taurus,Lower-middle Class,02
761,2003-03-17,Voluntary,1961-01-20,42.0,6000.0,1998-10-23,Bachelors,4.0,2.0,Aquarius,Poor,03
762,2006-03-17,Necessary,1965-12-17,40.0,4000.0,1997-03-01,High School,8.0,1.0,Sagittarius,Poor,03
763,2008-03-17,Necessary,1964-11-24,43.0,30000.0,1986-10-18,Bachelors,21.0,1.0,Sagittarius,Wealthy,03
764,2009-03-17,Necessary,1976-05-26,32.0,3500.0,1997-12-05,Associates,8.0,1.0,Gemini,Poor,03
765,2010-03-17,Necessary,1976-08-26,33.0,5000.0,1998-10-03,Bachelors,9.0,3.0,Virgo,Poor,03
766,2010-03-17,Necessary,1960-01-09,50.0,6063.48,1998-09-18,Bachelors,10.0,2.0,Capricorn,Poor,03
767,2011-03-17,Necessary,1975-08-26,35.0,4000.0,2002-02-14,Associates,6.0,1.0,Virgo,Poor,03
768,2002-04-17,Voluntary,1954-10-02,47.0,4000.0,1978-01-28,Associates,23.0,1.0,Libra,Poor,04
769,2007-04-17,Necessary,1964-01-29,43.0,4000.0,1986-10-02,Bachelors,16.0,2.0,Aquarius,Poor,04
770,2002-05-17,Voluntary,1948-11-16,53.0,4000.0,1970-08-22,High School,31.0,2.0,Scorpio,Poor,05
771,2007-05-17,Necessary,1948-01-24,59.0,15000.0,1994-03-12,Bachelors,13.0,2.0,Aquarius,Upper-middle Class,05
772,2010-05-17,Necessary,1970-03-27,40.0,7500.0,1994-04-23,Bachelors,11.0,2.0,Aries,Poor,05
773,2011-05-17,Necessary,1977-05-07,34.0,10000.0,2003-09-10,Bachelors,6.0,1.0,Taurus,Lower-middle Class,05
774,2004-06-17,Voluntary,1976-03-12,28.0,6000.0,1997-08-29,High School,6.0,2.0,Pisces,Poor,06
775,2009-06-17,Necessary,1963-09-22,45.0,6500.0,1985-03-18,Bachelors,24.0,1.0,Virgo,Poor,06
776,2009-06-17,Necessary,1968-12-12,40.0,6000.0,1998-11-14,Bachelors,10.0,1.0,Sagittarius,Poor,06
777,2013-06-17,Necessary,1980-03-26,33.0,8000.0,2010-04-23,Bachelors,2.0,2.0,Aries,Poor,06
778,2000-07-17,Voluntary,1976-11-02,23.0,3600.0,1998-09-09,Bachelors,1.0,1.0,Scorpio,Poor,07
779,2006-07-17,Necessary,1977-09-27,28.0,10000.0,2003-01-07,Bachelors,2.0,1.0,Libra,Lower-middle Class,07
780,2006-07-17,Necessary,1960-01-28,46.0,10000.0,1983-08-18,Bachelors,23.0,2.0,Aquarius,Lower-middle Class,07
781,2006-07-17,Necessary,1963-03-25,43.0,10000.0,1988-11-12,Bachelors,16.0,3.0,Aries,Lower-middle Class,07
782,2009-07-17,Necessary,1969-10-08,39.0,8000.0,1990-12-07,Bachelors,11.0,2.0,Libra,Poor,07
783,2013-07-17,Necessary,1962-09-07,50.0,3000.0,1988-05-20,Bachelors,25.0,2.0,Virgo,Poor,07
784,2013-07-17,Necessary,1984-10-23,28.0,14000.0,2005-04-08,Bachelors,8.0,2.0,Scorpio,Lower-middle Class,07
785,2001-08-17,Necessary,1965-08-17,36.0,4500.0,1985-01-10,Bachelors,16.0,1.0,Leo,Poor,08
786,2010-08-17,Necessary,1960-01-18,50.0,10000.0,1988-08-19,Bachelors,21.0,1.0,Capricorn,Lower-middle Class,08
787,2011-08-17,Necessary,1958-10-26,52.0,6000.0,2005-12-17,Associates,3.0,2.0,Scorpio,Poor,08
788,2011-08-17,Necessary,1979-07-31,32.0,3000.0,1998-03-09,High School,13.0,2.0,Leo,Poor,08
789,2002-09-17,Voluntary,1974-02-05,28.0,4000.0,1995-10-07,Bachelors,6.0,2.0,Aquarius,Poor,09
790,2003-09-17,Voluntary,1956-02-06,47.0,20000.0,1982-02-13,High School,21.0,1.0,Aquarius,Wealthy,09
791,2004-09-17,Voluntary,1976-03-25,28.0,6000.0,2000-02-11,Associates,4.0,1.0,Aries,Poor,09
792,2008-09-17,Necessary,1969-07-03,39.0,9000.0,1995-12-09,Bachelors,13.0,2.0,Cancer,Poor,09
793,2008-09-17,Necessary,1958-03-04,50.0,5000.0,1983-08-05,Associates,25.0,3.0,Pisces,Poor,09
794,2001-10-17,Voluntary,1961-03-19,40.0,4000.0,1983-01-15,Associates,18.0,3.0,Pisces,Poor,10
795,2003-10-17,Voluntary,1972-11-27,30.0,2600.0,2000-12-11,Associates,2.0,1.0,Sagittarius,Poor,10
796,2003-10-17,Voluntary,1970-04-24,33.0,5000.0,1994-07-11,Associates,9.0,2.0,Taurus,Poor,10
797,2006-10-17,Necessary,1953-07-20,53.0,10000.0,1981-07-24,Bachelors,25.0,2.0,Cancer,Lower-middle Class,10
798,2005-11-17,Necessary,1953-05-09,52.0,1200.0,1973-11-17,Bachelors,31.0,5.0,Taurus,Poor,11
799,2005-11-17,Necessary,1958-09-18,47.0,6000.0,1980-12-05,Associates,25.0,2.0,Virgo,Poor,11
800,2005-11-17,Necessary,1975-12-21,29.0,4500.0,1994-04-27,High School,11.0,1.0,Sagittarius,Poor,11
801,2009-11-17,Necessary,1969-01-18,40.0,5000.0,2004-05-31,Associates,5.0,1.0,Capricorn,Poor,11
802,2010-11-17,Necessary,1963-10-08,47.0,6000.0,1989-04-15,Associates,16.0,2.0,Libra,Poor,11
803,2010-11-17,Necessary,1970-02-23,40.0,5000.0,1992-01-16,Associates,18.0,2.0,Pisces,Poor,11
804,2001-12-17,Voluntary,1970-10-09,31.0,5000.0,1992-09-10,Bachelors,9.0,2.0,Libra,Poor,12
805,2003-12-17,Voluntary,1970-05-01,33.0,10000.0,1989-12-26,Bachelors,22.0,2.0,Taurus,Lower-middle Class,12
806,2004-12-17,Voluntary,1968-05-21,36.0,2800.0,1989-07-12,Associates,15.0,2.0,Gemini,Poor,12
807,2004-12-17,Voluntary,1960-08-09,44.0,6000.0,1990-12-14,Bachelors,14.0,2.0,Leo,Poor,12
808,2007-12-17,Necessary,1961-09-28,46.0,3000.0,1988-01-16,Bachelors,19.0,2.0,Libra,Poor,12
809,2007-12-17,Necessary,1970-08-08,37.0,10000.0,1996-05-22,Associates,11.0,1.0,Leo,Lower-middle Class,12
810,2007-12-17,Necessary,1972-04-06,35.0,5300.0,1989-02-21,Associates,18.0,2.0,Aries,Poor,12
811,2010-12-17,Necessary,1971-02-18,39.0,6000.0,1999-08-02,Bachelors,11.0,1.0,Aquarius,Poor,12
812,2010-12-17,Necessary,1973-09-10,37.0,20000.0,1998-08-21,Bachelors,12.0,2.0,Virgo,Wealthy,12
813,2012-12-17,Necessary,1981-07-24,31.0,15000.0,2005-07-22,Bachelors,7.0,1.0,Leo,Upper-middle Class,12
814,2001-01-18,Voluntary,1959-09-25,41.0,17000.0,1986-12-13,Bachelors,14.0,2.0,Libra,Upper-middle Class,01
815,2013-01-18,Necessary,1963-03-23,49.0,7500.0,1994-11-15,Bachelors,13.0,2.0,Aries,Poor,01
816,2011-02-18,Necessary,1969-03-30,41.0,3500.0,2001-02-13,Associates,9.0,2.0,Aries,Poor,02
817,2011-02-18,Necessary,1965-02-24,45.0,708652.0,1989-07-07,Bachelors,22.0,1.0,Pisces,Wealthy,02
818,2011-02-18,Necessary,1975-07-25,35.0,6000.0,2004-04-23,Bachelors,7.0,1.0,Leo,Poor,02
819,2004-03-18,Voluntary,1966-04-06,37.0,2000.0,1993-08-21,High School,10.0,2.0,Aries,Poor,03
820,2015-03-18,Voluntary,1960-06-20,54.0,10000.0,1990-02-23,Associates,25.0,1.0,Gemini,Lower-middle Class,03
821,2006-04-18,Necessary,1954-10-03,51.0,12000.0,1978-11-24,High School,28.0,3.0,Libra,Lower-middle Class,04
822,2008-04-18,Necessary,1968-05-04,39.0,5800.0,1994-08-04,High School,13.0,2.0,Taurus,Poor,04
823,2008-04-18,Necessary,1967-01-15,41.0,10000.0,1993-03-13,Bachelors,13.0,2.0,Capricorn,Lower-middle Class,04
824,2011-04-18,Necessary,1968-04-18,43.0,8000.0,1990-10-26,Bachelors,20.0,2.0,Aries,Poor,04
825,2000-05-18,Voluntary,1949-03-03,51.0,18000.0,1977-08-19,Bachelors,20.0,3.0,Pisces,Upper-middle Class,05
826,2000-05-18,Necessary,1953-11-03,46.0,10.0,1977-12-25,Bachelors,22.0,2.0,Scorpio,Poor,05
827,2009-05-18,Necessary,1976-09-29,32.0,4000.0,1996-12-30,High School,12.0,2.0,Libra,Poor,05
828,2009-05-18,Necessary,1978-07-10,30.0,3800.0,1993-11-17,High School,15.0,2.0,Cancer,Poor,05
829,2009-05-18,Necessary,1960-02-28,49.0,6000.0,1991-08-10,Bachelors,16.0,2.0,Pisces,Poor,05
830,2010-05-18,Necessary,1970-07-13,39.0,16000.0,1998-10-03,Bachelors,12.0,1.0,Cancer,Upper-middle Class,05
831,2001-06-18,Voluntary,1950-04-18,51.0,20000.0,1978-03-04,Associates,22.0,2.0,Aries,Wealthy,06
832,2001-06-18,Voluntary,1970-06-13,31.0,6000.0,1991-02-06,Bachelors,10.0,1.0,Gemini,Poor,06
833,2002-06-18,Voluntary,1955-02-04,47.0,8000.0,1981-12-12,High School,20.0,2.0,Aquarius,Poor,06
834,2007-06-18,Necessary,1978-11-30,28.0,8000.0,1998-09-07,Bachelors,8.0,1.0,Sagittarius,Poor,06
835,2008-06-18,Necessary,1968-07-04,39.0,6000.0,1997-07-24,Bachelors,9.0,2.0,Cancer,Poor,06
836,2014-06-18,Necessary,1982-03-19,32.0,8000.0,2005-12-10,High School,8.0,1.0,Pisces,Poor,06
837,2001-07-18,Voluntary,1969-12-21,31.0,3000.0,1988-02-27,High School,13.0,2.0,Sagittarius,Poor,07
838,2008-07-18,Necessary,1969-03-27,39.0,10000.0,1990-03-30,Bachelors,16.0,2.0,Aries,Lower-middle Class,07
839,2008-08-18,Necessary,1955-02-21,53.0,25000.0,1997-01-18,Bachelors,11.0,2.0,Pisces,Wealthy,08
840,2009-08-18,Necessary,1965-03-01,44.0,11309.0,1994-08-08,Bachelors,10.0,1.0,Pisces,Lower-middle Class,08
841,2000-09-18,Voluntary,1971-01-13,29.0,1500.0,1988-09-02,High School,12.0,1.0,Capricorn,Poor,09
842,2000-09-18,Voluntary,1955-12-08,44.0,8000.0,1976-10-30,Bachelors,23.0,2.0,Sagittarius,Poor,09
843,2003-09-18,Voluntary,1978-03-20,25.0,33000.0,1997-03-15,Associates,6.0,1.0,Pisces,Wealthy,09
844,2003-09-18,Voluntary,1968-05-30,35.0,8000.0,1993-02-03,Bachelors,10.0,2.0,Gemini,Poor,09
845,2008-09-18,Necessary,1957-08-16,51.0,2200.0,1978-05-04,High School,30.0,1.0,Leo,Poor,09
846,2000-10-18,Voluntary,1946-11-23,53.0,4000.0,1973-08-18,Associates,27.0,2.0,Sagittarius,Poor,10
847,2000-10-18,Voluntary,1965-10-29,34.0,13600.0,1990-04-20,Bachelors,10.0,2.0,Scorpio,Lower-middle Class,10
848,2001-10-18,Voluntary,1949-01-19,52.0,10000.0,2063-05-02,Bachelors,38.0,1.0,Capricorn,Lower-middle Class,10
849,2001-10-18,Voluntary,1954-05-11,47.0,5000.0,1986-01-27,Associates,15.0,2.0,Taurus,Poor,10
850,2002-10-18,Voluntary,1964-06-09,38.0,2000.0,1984-12-27,High School,17.0,2.0,Gemini,Poor,10
851,2006-10-18,Necessary,1977-03-25,29.0,2800.0,1997-02-28,Associates,9.0,1.0,Aries,Poor,10
852,2011-10-18,Necessary,1979-05-28,32.0,11000.0,1998-12-17,Bachelors,12.0,2.0,Gemini,Lower-middle Class,10
853,2011-11-18,Necessary,1968-12-27,42.0,6000.0,1994-05-11,Associates,17.0,3.0,Capricorn,Poor,11
854,2011-11-18,Voluntary,1954-06-20,57.0,10000.0,1978-12-02,Bachelors,32.0,2.0,Gemini,Lower-middle Class,11
855,2002-12-18,Voluntary,1971-08-22,31.0,3000.0,1990-12-26,High School,12.0,2.0,Leo,Poor,12
856,2003-12-18,Voluntary,1973-10-30,30.0,20000.0,1995-01-06,Associates,8.0,1.0,Scorpio,Wealthy,12
857,2006-12-18,Necessary,1961-06-26,45.0,2000.0,1985-01-05,High School,24.0,3.0,Cancer,Poor,12
858,2007-12-18,Necessary,1957-09-26,50.0,8000.0,1986-02-14,Bachelors,21.0,2.0,Libra,Poor,12
859,2008-12-18,Necessary,1981-09-30,27.0,3000.0,2004-07-23,Associates,2.0,1.0,Libra,Poor,12
860,2001-01-19,Voluntary,1961-07-27,39.0,7500.0,1989-01-14,Bachelors,11.0,1.0,Leo,Poor,01
861,2010-01-19,Necessary,1970-06-05,39.0,9000.0,2003-11-19,Bachelors,5.0,2.0,Gemini,Poor,01
862,2002-02-19,Voluntary,1962-09-23,39.0,1200.0,1989-01-31,Elementary,13.0,2.0,Libra,Poor,02
863,2003-02-19,Voluntary,1971-09-18,31.0,8000.0,1993-08-07,Associates,9.0,2.0,Virgo,Poor,02
864,2004-02-19,Voluntary,1954-12-06,49.0,5000.0,1990-08-28,High School,13.0,2.0,Sagittarius,Poor,02
865,2004-02-19,Voluntary,1969-04-14,34.0,5000.0,2000-06-23,Bachelors,3.0,1.0,Aries,Poor,02
866,2008-02-19,Necessary,1975-09-08,32.0,9000.0,1998-11-06,Bachelors,6.0,1.0,Virgo,Poor,02
867,2009-02-19,Necessary,1974-03-22,34.0,1600.0,2000-03-10,High School,8.0,1.0,Aries,Poor,02
868,2004-03-19,Voluntary,1969-12-09,34.0,10500.0,1993-03-20,Bachelors,9.0,3.0,Sagittarius,Lower-middle Class,03
869,2004-03-19,Voluntary,1959-04-24,44.0,5000.0,1993-03-12,Bachelors,11.0,1.0,Taurus,Poor,03
870,2004-03-19,Voluntary,1968-08-14,35.0,2200.0,1996-02-14,Bachelors,8.0,1.0,Leo,Poor,03
871,2008-03-19,Necessary,1959-10-01,48.0,10000.0,1983-05-23,Bachelors,25.0,1.0,Libra,Lower-middle Class,03
872,2010-03-19,Necessary,1976-04-04,33.0,10000.0,2000-07-22,Bachelors,9.0,2.0,Aries,Lower-middle Class,03
873,2014-03-19,Voluntary,1957-07-11,56.0,25000.0,1987-06-30,Bachelors,26.0,1.0,Cancer,Wealthy,03
874,2007-04-19,Necessary,1959-03-26,48.0,3150242.0,1988-09-24,Bachelors,18.0,2.0,Aries,Wealthy,04
875,2007-04-19,Necessary,1962-04-23,44.0,35000.0,1991-05-18,Bachelors,15.0,2.0,Taurus,Wealthy,04
876,2010-04-19,Necessary,1960-02-18,50.0,10000.0,1987-05-15,Bachelors,23.0,4.0,Aquarius,Lower-middle Class,04
877,2004-05-19,Voluntary,1968-12-29,35.0,2000.0,1995-12-01,Associates,8.0,2.0,Capricorn,Poor,05
878,2004-05-19,Voluntary,1961-03-28,43.0,11000.0,1989-04-08,Bachelors,15.0,2.0,Aries,Lower-middle Class,05
879,2009-05-19,Necessary,1970-08-04,38.0,20000.0,1994-07-02,Bachelors,2.0,2.0,Leo,Wealthy,05
880,2010-05-19,Necessary,1962-12-05,47.0,6000.0,1992-07-01,Bachelors,10.0,2.0,Sagittarius,Poor,05
881,2001-06-19,Voluntary,1970-03-01,31.0,3000.0,1992-07-04,Associates,8.0,2.0,Pisces,Poor,06
882,2003-06-19,Voluntary,1962-03-13,41.0,3200.0,1997-02-21,Bachelors,6.0,1.0,Pisces,Poor,06
883,2003-06-19,Necessary,1967-07-23,35.0,15000.0,1993-03-06,Bachelors,10.0,2.0,Leo,Upper-middle Class,06
884,2001-07-19,Voluntary,1963-08-14,37.0,6000.0,1994-06-11,Bachelors,7.0,1.0,Leo,Poor,07
